country_code,location,data_id,indicator_name,value,precision,DHS_CountryCode,CountryName,survey_year,survey_id,indicator_id,indicator_order,indicator_type,characteristic_id,characteristic_order,characteristic_category,characteristic_label,by_variable_id,by_variable_label,is_total,is_preferred,sdr_id,region_id,survey_year_label,survey_type,denominator_weighted,denominator_unweighted,ci_low,ci_high,level_rank,observation_domain,gender,admin_pcode
BGD,Rajshahi,4725994,Women who are thin according to BMI (<18.5),11.1,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_THN,114563060,I,360009,1360090,Region,..Rajshahi,0,,N,Y,ANNUTSWTHN,BDDHS2022360009,2022,DHS,1280.0,1247.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,4927420,Women who are overweight or obese according to BMI (>=25.0),36.3,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360001,1360010,Region,Barishal,0,,N,Y,ANNUTSWOWT,BDDHS2022360001,2022,DHS,569.0,1004.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,2372732,Women who are overweight or obese according to BMI (>=25.0),35.6,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,ANNUTSWOWT,BDDHS2022360002,2022,DHS,2345.0,2534.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,5648010,Women who are overweight or obese according to BMI (>=25.0),39.2,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360003,1360030,Region,..Chattogram,0,,N,Y,ANNUTSWOWT,BDDHS2022360003,2022,DHS,1739.0,1407.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,5814373,Women who are overweight or obese according to BMI (>=25.0),25.4,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360004,1360040,Region,..Sylhet,0,,N,Y,ANNUTSWOWT,BDDHS2022360004,2022,DHS,606.0,1127.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,2377996,Women who are overweight or obese according to BMI (>=25.0),36.4,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,ANNUTSWOWT,BDDHS2022360005,2022,DHS,3141.0,2477.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,7236802,Women who are overweight or obese according to BMI (>=25.0),40.1,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360010,1360052,Region,..Dhaka,0,,N,Y,ANNUTSWOWT,BDDHS2022360010,2022,DHS,2387.0,1419.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,4952078,Women who are overweight or obese according to BMI (>=25.0),24.5,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360011,1360055,Region,..Mymensingh,0,,N,Y,ANNUTSWOWT,BDDHS2022360011,2022,DHS,755.0,1058.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,498511,Women who are overweight or obese according to BMI (>=25.0),38.9,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360006,1360060,Region,Khulna,0,,N,Y,ANNUTSWOWT,BDDHS2022360006,2022,DHS,1115.0,1217.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,4020453,Women who are overweight or obese according to BMI (>=25.0),32.9,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,ANNUTSWOWT,BDDHS2022360007,2022,DHS,2385.0,2414.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,6436884,Women who are overweight or obese according to BMI (>=25.0),29.2,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360008,1360080,Region,..Rangpur,0,,N,Y,ANNUTSWOWT,BDDHS2022360008,2022,DHS,1105.0,1167.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,4733145,Women who are overweight or obese according to BMI (>=25.0),36.0,1,BD,Bangladesh,2022,BD2022DHS,AN_NUTS_W_OWT,114563090,I,360009,1360090,Region,..Rajshahi,0,,N,Y,ANNUTSWOWT,BDDHS2022360009,2022,DHS,1280.0,1247.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,2772864,Wife beating justified for at least one specific reason [Women],11.4,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360001,1360010,Region,Barishal,0,,N,Y,WEAWBTWAGR,BDDHS2022360001,2022,DHS,1199.0,2117.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,1550,Wife beating justified for at least one specific reason [Women],12.0,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,WEAWBTWAGR,BDDHS2022360002,2022,DHS,4918.0,5139.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,777602,Wife beating justified for at least one specific reason [Women],12.5,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360003,1360030,Region,..Chattogram,0,,N,Y,WEAWBTWAGR,BDDHS2022360003,2022,DHS,3749.0,2983.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,4492208,Wife beating justified for at least one specific reason [Women],10.3,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360004,1360040,Region,..Sylhet,0,,N,Y,WEAWBTWAGR,BDDHS2022360004,2022,DHS,1169.0,2156.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,7267879,Wife beating justified for at least one specific reason [Women],14.2,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,WEAWBTWAGR,BDDHS2022360005,2022,DHS,6607.0,5184.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,6772819,Wife beating justified for at least one specific reason [Women],14.7,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360010,1360052,Region,..Dhaka,0,,N,Y,WEAWBTWAGR,BDDHS2022360010,2022,DHS,5080.0,3028.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,2425695,Wife beating justified for at least one specific reason [Women],12.6,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360011,1360055,Region,..Mymensingh,0,,N,Y,WEAWBTWAGR,BDDHS2022360011,2022,DHS,1527.0,2156.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,2404241,Wife beating justified for at least one specific reason [Women],16.4,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360006,1360060,Region,Khulna,0,,N,Y,WEAWBTWAGR,BDDHS2022360006,2022,DHS,2389.0,2602.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,5403406,Wife beating justified for at least one specific reason [Women],14.4,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,WEAWBTWAGR,BDDHS2022360007,2022,DHS,4916.0,4945.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,2404232,Wife beating justified for at least one specific reason [Women],11.4,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360008,1360080,Region,..Rangpur,0,,N,Y,WEAWBTWAGR,BDDHS2022360008,2022,DHS,2291.0,2399.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,3118437,Wife beating justified for at least one specific reason [Women],17.1,1,BD,Bangladesh,2022,BD2022DHS,WE_AWBT_W_AGR,176433060,I,360009,1360090,Region,..Rajshahi,0,,N,Y,WEAWBTWAGR,BDDHS2022360009,2022,DHS,2625.0,2546.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,1970242,Gender parity index for net primary school attendance,1.07,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360001,1360010,Region,Barishal,0,,N,Y,EDNARPBGPI,BDDHS2022360001,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,1970298,Gender parity index for net primary school attendance,1.06,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EDNARPBGPI,BDDHS2022360002,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,1970254,Gender parity index for net primary school attendance,1.07,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360003,1360030,Region,..Chattogram,0,,N,Y,EDNARPBGPI,BDDHS2022360003,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,6207806,Gender parity index for net primary school attendance,1.05,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360004,1360040,Region,..Sylhet,0,,N,Y,EDNARPBGPI,BDDHS2022360004,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,1959678,Gender parity index for net primary school attendance,1.04,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EDNARPBGPI,BDDHS2022360005,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,1959638,Gender parity index for net primary school attendance,1.03,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360010,1360052,Region,..Dhaka,0,,N,Y,EDNARPBGPI,BDDHS2022360010,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,1976411,Gender parity index for net primary school attendance,1.06,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360011,1360055,Region,..Mymensingh,0,,N,Y,EDNARPBGPI,BDDHS2022360011,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,1977250,Gender parity index for net primary school attendance,1.0,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360006,1360060,Region,Khulna,0,,N,Y,EDNARPBGPI,BDDHS2022360006,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959627,Gender parity index for net primary school attendance,1.04,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,EDNARPBGPI,BDDHS2022360007,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,1977266,Gender parity index for net primary school attendance,1.04,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360008,1360080,Region,..Rangpur,0,,N,Y,EDNARPBGPI,BDDHS2022360008,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,6693980,Gender parity index for net primary school attendance,1.04,2,BD,Bangladesh,2022,BD2022DHS,ED_NARP_B_GPI,231035040,I,360009,1360090,Region,..Rajshahi,0,,N,Y,EDNARPBGPI,BDDHS2022360009,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,1970318,Gender parity index for net secondary school attendance,1.2,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360001,1360010,Region,Barishal,0,,N,Y,EDNARSBGPI,BDDHS2022360001,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,1970327,Gender parity index for net secondary school attendance,1.25,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EDNARSBGPI,BDDHS2022360002,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,1970311,Gender parity index for net secondary school attendance,1.25,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360003,1360030,Region,..Chattogram,0,,N,Y,EDNARSBGPI,BDDHS2022360003,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,6207031,Gender parity index for net secondary school attendance,1.26,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360004,1360040,Region,..Sylhet,0,,N,Y,EDNARSBGPI,BDDHS2022360004,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,1959690,Gender parity index for net secondary school attendance,1.06,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EDNARSBGPI,BDDHS2022360005,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,1959701,Gender parity index for net secondary school attendance,1.06,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360010,1360052,Region,..Dhaka,0,,N,Y,EDNARSBGPI,BDDHS2022360010,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,1976439,Gender parity index for net secondary school attendance,1.04,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360011,1360055,Region,..Mymensingh,0,,N,Y,EDNARSBGPI,BDDHS2022360011,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,1977285,Gender parity index for net secondary school attendance,1.08,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360006,1360060,Region,Khulna,0,,N,Y,EDNARSBGPI,BDDHS2022360006,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959676,Gender parity index for net secondary school attendance,0.99,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,EDNARSBGPI,BDDHS2022360007,2022,DHS,,,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,1977334,Gender parity index for net secondary school attendance,0.97,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360008,1360080,Region,..Rangpur,0,,N,Y,EDNARSBGPI,BDDHS2022360008,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,6694005,Gender parity index for net secondary school attendance,1.01,2,BD,Bangladesh,2022,BD2022DHS,ED_NARS_B_GPI,231105040,I,360009,1360090,Region,..Rajshahi,0,,N,Y,EDNARSBGPI,BDDHS2022360009,2022,DHS,,,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,2568456,Women with no education,8.5,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360001,1360010,Region,Barishal,0,,N,Y,EDEDUCWNED,BDDHS2022360001,2022,DHS,1825.0,3232.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,6335951,Women with no education,15.2,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EDEDUCWNED,BDDHS2022360002,2022,DHS,7321.0,7669.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,693795,Women with no education,14.0,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360003,1360030,Region,..Chattogram,0,,N,Y,EDEDUCWNED,BDDHS2022360003,2022,DHS,5585.0,4461.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,1977381,Women with no education,18.8,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360004,1360040,Region,..Sylhet,0,,N,Y,EDEDUCWNED,BDDHS2022360004,2022,DHS,1736.0,3208.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,7002761,Women with no education,13.9,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EDEDUCWNED,BDDHS2022360005,2022,DHS,9942.0,7809.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,569493,Women with no education,12.4,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360010,1360052,Region,..Dhaka,0,,N,Y,EDEDUCWNED,BDDHS2022360010,2022,DHS,7637.0,4554.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,4876705,Women with no education,18.7,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360011,1360055,Region,..Mymensingh,0,,N,Y,EDEDUCWNED,BDDHS2022360011,2022,DHS,2305.0,3255.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,526468,Women with no education,10.9,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360006,1360060,Region,Khulna,0,,N,Y,EDEDUCWNED,BDDHS2022360006,2022,DHS,3602.0,3928.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,4594953,Women with no education,16.1,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,EDEDUCWNED,BDDHS2022360007,2022,DHS,7387.0,7440.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,6266781,Women with no education,17.3,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360008,1360080,Region,..Rangpur,0,,N,Y,EDEDUCWNED,BDDHS2022360008,2022,DHS,3452.0,3624.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,6204049,Women with no education,15.1,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_NED,231203010,I,360009,1360090,Region,..Rajshahi,0,,N,Y,EDEDUCWNED,BDDHS2022360009,2022,DHS,3935.0,3816.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,2568506,Women with secondary or higher education,61.7,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360001,1360010,Region,Barishal,0,,N,Y,EDEDUCWSEH,BDDHS2022360001,2022,DHS,1825.0,3232.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,6335928,Women with secondary or higher education,57.8,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EDEDUCWSEH,BDDHS2022360002,2022,DHS,7321.0,7669.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,693833,Women with secondary or higher education,61.0,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360003,1360030,Region,..Chattogram,0,,N,Y,EDEDUCWSEH,BDDHS2022360003,2022,DHS,5585.0,4461.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,1977412,Women with secondary or higher education,47.6,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360004,1360040,Region,..Sylhet,0,,N,Y,EDEDUCWSEH,BDDHS2022360004,2022,DHS,1736.0,3208.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,7002774,Women with secondary or higher education,59.0,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EDEDUCWSEH,BDDHS2022360005,2022,DHS,9942.0,7809.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,569530,Women with secondary or higher education,61.4,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360010,1360052,Region,..Dhaka,0,,N,Y,EDEDUCWSEH,BDDHS2022360010,2022,DHS,7637.0,4554.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,4876721,Women with secondary or higher education,51.3,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360011,1360055,Region,..Mymensingh,0,,N,Y,EDEDUCWSEH,BDDHS2022360011,2022,DHS,2305.0,3255.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,526499,Women with secondary or higher education,65.9,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360006,1360060,Region,Khulna,0,,N,Y,EDEDUCWSEH,BDDHS2022360006,2022,DHS,3602.0,3928.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,4594879,Women with secondary or higher education,57.8,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,EDEDUCWSEH,BDDHS2022360007,2022,DHS,7387.0,7440.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,6266791,Women with secondary or higher education,56.6,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360008,1360080,Region,..Rangpur,0,,N,Y,EDEDUCWSEH,BDDHS2022360008,2022,DHS,3452.0,3624.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,6204059,Women with secondary or higher education,58.8,1,BD,Bangladesh,2022,BD2022DHS,ED_EDUC_W_SEH,231203100,I,360009,1360090,Region,..Rajshahi,0,,N,Y,EDEDUCWSEH,BDDHS2022360009,2022,DHS,3935.0,3816.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,5363009,Women who are literate,84.2,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360001,1360010,Region,Barishal,0,,N,Y,EDLITRWLIT,BDDHS2022360001,2022,DHS,1825.0,3232.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,1970481,Women who are literate,76.6,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EDLITRWLIT,BDDHS2022360002,2022,DHS,7321.0,7669.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,6853549,Women who are literate,77.5,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360003,1360030,Region,..Chattogram,0,,N,Y,EDLITRWLIT,BDDHS2022360003,2022,DHS,5585.0,4461.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,1977479,Women who are literate,73.8,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360004,1360040,Region,..Sylhet,0,,N,Y,EDLITRWLIT,BDDHS2022360004,2022,DHS,1736.0,3208.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,6566350,Women who are literate,79.0,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EDLITRWLIT,BDDHS2022360005,2022,DHS,9942.0,7809.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka,3479955,Women who are literate,81.1,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360010,1360052,Region,..Dhaka,0,,N,Y,EDLITRWLIT,BDDHS2022360010,2022,DHS,7637.0,4554.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Mymensingh,4621059,Women who are literate,72.0,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360011,1360055,Region,..Mymensingh,0,,N,Y,EDLITRWLIT,BDDHS2022360011,2022,DHS,2305.0,3255.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Khulna,3898562,Women who are literate,80.9,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360006,1360060,Region,Khulna,0,,N,Y,EDLITRWLIT,BDDHS2022360006,2022,DHS,3602.0,3928.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi/Rangpur,1959784,Women who are literate,75.8,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,N,Y,EDLITRWLIT,BDDHS2022360007,2022,DHS,7387.0,7440.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rangpur,170518,Women who are literate,73.1,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360008,1360080,Region,..Rangpur,0,,N,Y,EDLITRWLIT,BDDHS2022360008,2022,DHS,3452.0,3624.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Rajshahi,1976497,Women who are literate,78.1,1,BD,Bangladesh,2022,BD2022DHS,ED_LITR_W_LIT,231233090,I,360009,1360090,Region,..Rajshahi,0,,N,Y,EDLITRWLIT,BDDHS2022360009,2022,DHS,3935.0,3816.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Barishal,834748,Women who decide themselves how their earnings are used,39.2,1,BD,Bangladesh,2022,BD2022DHS,EM_WERN_W_WIF,246163010,I,360001,1360010,Region,Barishal,0,,N,Y,EMWERNWWIF,BDDHS2022360001,2022,DHS,290.0,504.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram/Sylhet,2417608,Women who decide themselves how their earnings are used,31.7,1,BD,Bangladesh,2022,BD2022DHS,EM_WERN_W_WIF,246163010,I,360002,1360020,Region,Chattogram/Sylhet,0,,N,Y,EMWERNWWIF,BDDHS2022360002,2022,DHS,1018.0,1052.0,,,,Dhs-Mobile (1),Total,UNMAPPED
BGD,Chattogram,3205556,Women who decide themselves how their earnings are used,31.7,1,BD,Bangladesh,2022,BD2022DHS,EM_WERN_W_WIF,246163010,I,360003,1360030,Region,..Chattogram,0,,N,Y,EMWERNWWIF,BDDHS2022360003,2022,DHS,815.0,678.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Sylhet,3402173,Women who decide themselves how their earnings are used,31.6,1,BD,Bangladesh,2022,BD2022DHS,EM_WERN_W_WIF,246163010,I,360004,1360040,Region,..Sylhet,0,,N,Y,EMWERNWWIF,BDDHS2022360004,2022,DHS,203.0,374.0,,,1.0,Dhs-Mobile (1),Total,UNMAPPED
BGD,Dhaka before 2015,6631546,Women who decide themselves how their earnings are used,34.0,1,BD,Bangladesh,2022,BD2022DHS,EM_WERN_W_WIF,246163010,I,360005,1360050,Region,Dhaka before 2015,0,,N,Y,EMWERNWWIF,BDDHS2022360005,2022,DHS,2040.0,1626.0,,,,Dhs-Mobile (1),Total,UNMAPPED
